request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,#_of_Records,Total_$
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143225&c-t-p=3,c-t-id,143225,"LA RIVA, GLORIA & PURYEAR, EUGENE",c-t-eid,"17661024,17661023","LA RIVA, GLORIA & PURYEAR, EUGENE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143227&c-t-p=3,c-t-id,143227,"ANDERSON, ROSS C (ROCKY) & RODRIGUEZ, LUIS J",c-t-eid,"17661031,17661030","ANDERSON, ROSS C (ROCKY) & RODRIGUEZ, LUIS J",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,237,JUSTICE,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143232&c-t-p=3,c-t-id,143232,"WASHER, BARBARA DALE & TOOLE, CATHY L",c-t-eid,"6553211,6553820","WASHER, BARBARA DALE & TOOLE, CATHY L",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,137,REFORM,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143234&c-t-p=3,c-t-id,143234,"HARRIS, JAMES & DELUCA, MAURA",c-t-eid,"17661052,6554434","HARRIS, JAMES & DELUCA, MAURA",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,151,"SOCIALIST WORKERS",c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143239&c-t-p=3,c-t-id,143239,"CHRISTENSEN, WILL",c-t-eid,17661064,"CHRISTENSEN, WILL",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,29,CONSTITUTION,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143246&c-t-p=3,c-t-id,143246,"DUNCAN, RICHARD",c-t-eid,17661078,"DUNCAN, RICHARD",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143256&c-t-p=3,c-t-id,143256,"LITZEL, JERRY",c-t-eid,17661094,"LITZEL, JERRY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,99,"NOMINATED BY PETITION",c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143279&c-t-p=2,c-t-id,143279,"GONZALES, SARAH",c-t-eid,17661131,"GONZALES, SARAH",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143280&c-t-p=2,c-t-id,143280,"BENJAMIN, DONALD",c-t-eid,17661133,"BENJAMIN, DONALD",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143281&c-t-p=2,c-t-id,143281,"LEVINSON, MICHAEL",c-t-eid,17661134,"LEVINSON, MICHAEL",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143282&c-t-p=2,c-t-id,143282,"DEAN, KIP",c-t-eid,17661136,"DEAN, KIP",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143283&c-t-p=2,c-t-id,143283,"ZACK, RONALD",c-t-eid,17661137,"ZACK, RONALD",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143284&c-t-p=2,c-t-id,143284,"ARNETT, WAYNE CHARLES",c-t-eid,17661139,"ARNETT, WAYNE CHARLES",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143285&c-t-p=2,c-t-id,143285,"PERKINS, RAYMOND SCOTT",c-t-eid,17661140,"PERKINS, RAYMOND SCOTT",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143286&c-t-p=2,c-t-id,143286,"WELCH, MATT",c-t-eid,17661142,"WELCH, MATT",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143287&c-t-p=2,c-t-id,143287,"TERR, JIM",c-t-eid,17661143,"TERR, JIM",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143288&c-t-p=2,c-t-id,143288,"SKELLEY, CHARLES",c-t-eid,17661144,"SKELLEY, CHARLES",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143289&c-t-p=2,c-t-id,143289,"BOLLANDER, SIMON",c-t-eid,17661146,"BOLLANDER, SIMON",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143290&c-t-p=3,c-t-id,143290,"GRAYSON, RICHARD",c-t-eid,17661147,"GRAYSON, RICHARD",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,51,GREEN,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143291&c-t-p=3,c-t-id,143291,"OATMAN, MICHAEL",c-t-eid,17661149,"OATMAN, MICHAEL",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,51,GREEN,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143292&c-t-p=3,c-t-id,143292,"SWING, GARY",c-t-eid,17661150,"SWING, GARY",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,51,GREEN,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143293&c-t-p=3,c-t-id,143293,"DAVIS, GERARD",c-t-eid,17661152,"DAVIS, GERARD",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,51,GREEN,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143298&c-t-p=3,c-t-id,143298,"NOONAN, EDWARD C",c-t-eid,6520943,"NOONAN, EDWARD C",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,15,"AMERICAN INDEPENDENT",c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143301&c-t-p=3,c-t-id,143301,"KELLER, SCOTT",c-t-eid,17661165,"KELLER, SCOTT",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143302&c-t-p=3,c-t-id,143302,"OGLE III, JAMES ORLAND",c-t-eid,17661168,"OGLE III, JAMES ORLAND",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143304&c-t-p=3,c-t-id,143304,"UPCHURCH, SHELLEY",c-t-eid,17661173,"UPCHURCH, SHELLEY",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,110,"PEACE & FREEDOM",c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143305&c-t-p=3,c-t-id,143305,"RAY, LEON LEO",c-t-eid,17661175,"RAY, LEON LEO",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,110,"PEACE & FREEDOM",c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143306&c-t-p=3,c-t-id,143306,"FORBES, RONALD CLINTON",c-t-eid,17661177,"FORBES, RONALD CLINTON",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,110,"PEACE & FREEDOM",c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143307&c-t-p=3,c-t-id,143307,"MIKKELSON, HARLEY G",c-t-eid,378259,"MIKKELSON, HARLEY G",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,55,GREEN-RAINBOW,c-t-p,3,Third-Party,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143308&c-t-p=2,c-t-id,143308,"MEEHAN, MICHAEL J",c-t-eid,17661179,"MEEHAN, MICHAEL J",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143309&c-t-p=1,c-t-id,143309,"COWAN, ED",c-t-eid,17661181,"COWAN, ED",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143310&c-t-p=1,c-t-id,143310,"SUPREME, VERMIN",c-t-eid,17661182,"SUPREME, VERMIN",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143311&c-t-p=1,c-t-id,143311,"FREIS, CRAIG",c-t-eid,17661184,"FREIS, CRAIG",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143312&c-t-p=1,c-t-id,143312,"OCONNOR, CORNELIUS EDWARD",c-t-eid,17661185,"OCONNOR, CORNELIUS EDWARD",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143313&c-t-p=1,c-t-id,143313,"ODONNELL JR, EDWARD T",c-t-eid,17661187,"ODONNELL JR, EDWARD T",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143314&c-t-p=1,c-t-id,143314,"TYLER, ALDOUS C",c-t-eid,17661188,"TYLER, ALDOUS C",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143315&c-t-p=2,c-t-id,143315,"RUBASH, KEVIN",c-t-eid,17661190,"RUBASH, KEVIN",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143316&c-t-p=2,c-t-id,143316,"LAWMAN, JEFF",c-t-eid,17661192,"LAWMAN, JEFF",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143317&c-t-p=2,c-t-id,143317,"LINN, BENJAMIN",c-t-eid,17661194,"LINN, BENJAMIN",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143318&c-t-p=2,c-t-id,143318,"BETZLER, BEAR",c-t-eid,17661196,"BETZLER, BEAR",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143319&c-t-p=2,c-t-id,143319,"ROBINSON, JOE",c-t-eid,17661197,"ROBINSON, JOE",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143320&c-t-p=2,c-t-id,143320,"SWIFT, LINDEN",c-t-eid,17661199,"SWIFT, LINDEN",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143321&c-t-p=2,c-t-id,143321,"BREWER, TIMOTHY",c-t-eid,17661200,"BREWER, TIMOTHY",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143322&c-t-p=2,c-t-id,143322,"VESTERMARK, JAMES A",c-t-eid,17661202,"VESTERMARK, JAMES A",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,O,Open,0,0.00
f-fc=1&c-exi=1&c-r-ot=P&c-t-id=143323&c-t-p=1,c-t-id,143323,"ROGERS, JIM",c-t-eid,6477254,"ROGERS, JIM",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,US,US,y,2012,2012,c-r-t,1,Standard,c-r-osid,14923,"PRESIDENT / VICE PRESIDENT",c-t-ico,C,Challenger,0,0.00
